P1,P2,Pi,C1,C2,Ci
9099,9960,46,9099,9960,47
8068,9960,46,8068,9960,47
4031,1278,46,4031,1278,47
6663,9292,46,6663,9292,47
4004,9960,46,4004,9960,47
9150,8927,46,9150,8927,47
9650,8927,46,9650,8927,47
6663,1259,46,6663,1259,47
9518,5059,46,9518,5059,47
8890,1278,46,8890,1278,47
2186,8927,46,2186,8927,47
9150,9960,46,9150,9960,47
9150,9953,46,9150,9953,47
9152,120,46,9152,120,47
9178,5059,46,9178,5059,47
468,1278,46,468,1278,47
468,9433,46,468,9433,47
9150,1278,46,9150,1278,47
727,9492,46,727,9492,47
9152,8995,46,9152,8995,47
9152,8973,46,9152,8973,47
6334,9433,46,6334,9433,47
9150,8995,46,9150,8995,47
9512,8927,46,9512,8927,47
9152,9492,46,9152,9492,47
468,8927,46,468,8927,47
2616,1256,46,2616,1256,47
6334,5059,46,6334,5059,47
9518,8927,46,9518,8927,47
2186,9960,46,2186,9960,47
9152,7635,46,9152,7635,47
9152,8936,46,9152,8936,47
8775,8927,46,8775,8927,47
9152,8927,46,9152,8927,47
9117,5059,46,9117,5059,47
1892,8927,46,1892,8927,47
7699,1256,46,7699,1256,47
468,9953,46,468,9953,47
9167,3732,46,9167,3732,47
468,9492,46,468,9492,47
9152,2359,46,9152,2359,47
9518,9433,46,9518,9433,47
6663,1278,46,6663,1278,47
9167,9492,46,9167,9492,47
9152,8810,47,9152,8810,48
9099,1278,47,9099,1278,48
727,5059,47,727,5059,48
6663,8936,47,6663,8936,48
9152,3411,47,9152,3411,48
4004,8927,47,4004,8927,48
9650,9433,47,9650,9433,48
9650,1259,47,9650,1259,48
4004,9498,47,4004,9498,48
4031,8936,47,4031,8936,48
2186,1259,47,2186,1259,48
9152,5059,47,9152,5059,48
9152,9438,47,9152,9438,48
4031,9433,47,4031,9433,48
8068,9433,47,8068,9433,48
9117,8995,47,9117,8995,48
6334,8927,47,6334,8927,48
9152,1278,47,9152,1278,48
9650,9292,47,9650,9292,48
9152,1239,47,9152,1239,48
9099,9953,47,9099,9953,48
1892,9433,47,1892,9433,48
4031,8927,47,4031,8927,48
9117,1278,47,9117,1278,48
9117,9960,47,9117,9960,48
9512,1278,47,9512,1278,48
9167,1278,47,9167,1278,48
9150,5059,47,9150,5059,48
9167,1259,47,9167,1259,48
2186,8936,47,2186,8936,48
9152,9960,47,9152,9960,48
9099,9433,47,9099,9433,48
9099,5059,47,9099,5059,48
9178,8927,47,9178,8927,48
8068,1278,47,8068,1278,48
2186,1278,47,2186,1278,48
9152,9925,47,9152,9925,48
6663,5059,47,6663,5059,48
9099,8927,47,9099,8927,48
9152,9953,47,9152,9953,48
9152,9433,47,9152,9433,48
6663,9953,47,6663,9953,48
9646,7635,47,9646,7635,48
8775,9953,47,8775,9953,48
727,9433,47,727,9433,48
9152,9292,47,9152,9292,48
9512,9433,47,9512,9433,48
8775,9925,47,8775,9925,48
8890,9953,47,8890,9953,48
6663,9433,47,6663,9433,48
6663,2582,47,6663,2582,48
6663,9960,47,6663,9960,48
1892,1278,47,1892,1278,48
4031,9960,47,4031,9960,48
9152,9458,47,9152,9458,48
9512,8936,47,9512,8936,48
4031,9953,47,4031,9953,48
9167,2582,47,9167,2582,48
9152,1256,47,9152,1256,48
9167,1239,47,9167,1239,48
9117,9498,47,9117,9498,48
9518,1278,47,9518,1278,48
6663,8927,47,6663,8927,48
9167,8927,47,9167,8927,48
8068,8936,47,8068,8936,48
9150,9438,47,9150,9438,48
9167,9433,47,9167,9433,48
4004,5059,47,4004,5059,48
9150,9925,47,9150,9925,48
9167,9292,47,9167,9292,48
8068,8927,47,8068,8927,48
9178,9953,47,9178,9953,48
4004,9953,47,4004,9953,48
9152,2582,47,9152,2582,48
9646,1256,47,9646,1256,48
9646,8927,47,9646,8927,48
2186,9433,47,2186,9433,48
727,8927,47,727,8927,48
9167,9953,47,9167,9953,48
2616,9492,47,2616,9492,48
4004,9433,47,4004,9433,48
9117,9925,47,9117,9925,48
468,9292,47,468,9292,48
6663,9492,47,6663,9492,48
2186,5059,47,2186,5059,48
9150,9433,47,9150,9433,48
4004,1278,47,4004,1278,48
9117,8927,47,9117,8927,48
9150,120,47,9150,120,48
9650,1278,47,9650,1278,48
9117,9953,47,9117,9953,48
9167,1256,47,9167,1256,48
2616,3411,47,2616,3411,48
2616,1239,47,2616,1239,48
9152,6766,47,9152,6766,48
2616,8927,47,2616,8927,48
8068,9953,47,8068,9953,48
9167,5059,47,9167,5059,48
9099,9960,47,9099,9960,48
8068,9960,47,8068,9960,48
4031,1278,47,4031,1278,48
6663,9292,47,6663,9292,48
4004,9960,47,4004,9960,48
9150,8927,47,9150,8927,48
9650,8927,47,9650,8927,48
6663,1259,47,6663,1259,48
9518,5059,47,9518,5059,48
8890,1278,47,8890,1278,48
2186,8927,47,2186,8927,48
9150,9960,47,9150,9960,48
9150,9953,47,9150,9953,48
9152,120,47,9152,120,48
9150,9498,47,9150,9498,48
9178,5059,47,9178,5059,48
468,1278,47,468,1278,48
9150,1278,47,9150,1278,48
727,9492,47,727,9492,48
9152,8995,47,9152,8995,48
468,9498,47,468,9498,48
9152,8973,47,9152,8973,48
9167,9498,47,9167,9498,48
6334,9433,47,6334,9433,48
9150,8995,47,9150,8995,48
9512,8927,47,9512,8927,48
9152,9492,47,9152,9492,48
468,8927,47,468,8927,48
2616,1256,47,2616,1256,48
6334,5059,47,6334,5059,48
9518,8927,47,9518,8927,48
2186,9960,47,2186,9960,48
9152,7635,47,9152,7635,48
9152,8936,47,9152,8936,48
8775,8927,47,8775,8927,48
9152,8927,47,9152,8927,48
9117,5059,47,9117,5059,48
1892,8927,47,1892,8927,48
7699,1256,47,7699,1256,48
9152,9498,47,9152,9498,48
468,9953,47,468,9953,48
6663,1278,47,6663,1278,48
9167,3732,47,9167,3732,48
468,9492,47,468,9492,48
9152,2359,47,9152,2359,48
9518,9433,47,9518,9433,48
468,9433,47,468,9433,48
9167,9492,47,9167,9492,48
9152,8810,48,9152,8810,49
9099,1278,48,9099,1278,49
6663,8936,48,6663,8936,49
727,5059,48,727,5059,49
4004,8927,48,4004,8927,49
9152,3411,48,9152,3411,49
9650,9433,48,9650,9433,49
4004,9498,48,4004,9498,49
9650,1259,48,9650,1259,49
4031,8936,48,4031,8936,49
2186,1259,48,2186,1259,49
9152,5059,48,9152,5059,49
9152,9438,48,9152,9438,49
4031,9433,48,4031,9433,49
8068,9433,48,8068,9433,49
9117,8995,48,9117,8995,49
6334,8927,48,6334,8927,49
9152,1278,48,9152,1278,49
9650,9292,48,9650,9292,49
9152,1239,48,9152,1239,49
9099,9953,48,9099,9953,49
1892,9433,48,1892,9433,49
4031,8927,48,4031,8927,49
9117,1278,48,9117,1278,49
9117,9960,48,9117,9960,49
9512,1278,48,9512,1278,49
9167,1278,48,9167,1278,49
9150,5059,48,9150,5059,49
9167,1259,48,9167,1259,49
2186,8936,48,2186,8936,49
9152,9960,48,9152,9960,49
9099,9433,48,9099,9433,49
9099,5059,48,9099,5059,49
9178,8927,48,9178,8927,49
8068,1278,48,8068,1278,49
2186,1278,48,2186,1278,49
9152,9925,48,9152,9925,49
6663,5059,48,6663,5059,49
9099,8927,48,9099,8927,49
9152,9953,48,9152,9953,49
9152,9433,48,9152,9433,49
6663,9953,48,6663,9953,49
9646,7635,48,9646,7635,49
8775,9953,48,8775,9953,49
727,9433,48,727,9433,49
9152,9292,48,9152,9292,49
9512,9433,48,9512,9433,49
9152,6973,48,9152,6973,49
8775,9925,48,8775,9925,49
8890,9953,48,8890,9953,49
6663,9433,48,6663,9433,49
6663,2582,48,6663,2582,49
6663,9960,48,6663,9960,49
1892,1278,48,1892,1278,49
4031,9960,48,4031,9960,49
9152,9458,48,9152,9458,49
9512,8936,48,9512,8936,49
4031,9953,48,4031,9953,49
9167,2582,48,9167,2582,49
9152,1256,48,9152,1256,49
9167,1239,48,9167,1239,49
9117,9498,48,9117,9498,49
9518,1278,48,9518,1278,49
6663,8927,48,6663,8927,49
9167,8927,48,9167,8927,49
8068,8936,48,8068,8936,49
9150,9438,48,9150,9438,49
9167,9433,48,9167,9433,49
4004,5059,48,4004,5059,49
9150,9925,48,9150,9925,49
9167,9292,48,9167,9292,49
8068,8927,48,8068,8927,49
9178,9953,48,9178,9953,49
4004,9953,48,4004,9953,49
9152,2582,48,9152,2582,49
9646,1256,48,9646,1256,49
9646,8927,48,9646,8927,49
2186,9433,48,2186,9433,49
727,8927,48,727,8927,49
9167,9953,48,9167,9953,49
2616,9492,48,2616,9492,49
4004,9433,48,4004,9433,49
9117,9925,48,9117,9925,49
468,9292,48,468,9292,49
6663,9492,48,6663,9492,49
2186,5059,48,2186,5059,49
9150,9433,48,9150,9433,49
4004,1278,48,4004,1278,49
9117,8927,48,9117,8927,49
9150,120,48,9150,120,49
9650,1278,48,9650,1278,49
9117,9953,48,9117,9953,49
9167,1256,48,9167,1256,49
2616,3411,48,2616,3411,49
2616,1239,48,2616,1239,49
9152,6766,48,9152,6766,49
2616,8927,48,2616,8927,49
8068,9953,48,8068,9953,49
9167,5059,48,9167,5059,49
9099,9960,48,9099,9960,49
8068,9960,48,8068,9960,49
4031,1278,48,4031,1278,49
6663,9292,48,6663,9292,49
4004,9960,48,4004,9960,49
9150,8927,48,9150,8927,49
9650,8927,48,9650,8927,49
6663,1259,48,6663,1259,49
9518,5059,48,9518,5059,49
8890,1278,48,8890,1278,49
2186,8927,48,2186,8927,49
9150,9960,48,9150,9960,49
9150,9953,48,9150,9953,49
9152,120,48,9152,120,49
9150,9498,48,9150,9498,49
9178,5059,48,9178,5059,49
468,1278,48,468,1278,49
468,9433,48,468,9433,49
9150,1278,48,9150,1278,49
727,9492,48,727,9492,49
9152,8995,48,9152,8995,49
468,9498,48,468,9498,49
9152,8973,48,9152,8973,49
9167,9498,48,9167,9498,49
6334,9433,48,6334,9433,49
9150,8995,48,9150,8995,49
9512,8927,48,9512,8927,49
9152,9492,48,9152,9492,49
468,8927,48,468,8927,49
2616,1256,48,2616,1256,49
6334,5059,48,6334,5059,49
9518,8927,48,9518,8927,49
2186,9960,48,2186,9960,49
9152,7635,48,9152,7635,49
9152,8936,48,9152,8936,49
8775,8927,48,8775,8927,49
9152,8927,48,9152,8927,49
9117,5059,48,9117,5059,49
1892,8927,48,1892,8927,49
7699,1256,48,7699,1256,49
9152,9498,48,9152,9498,49
468,9953,48,468,9953,49
9167,3732,48,9167,3732,49
468,9492,48,468,9492,49
9152,2359,48,9152,2359,49
9518,9433,48,9518,9433,49
6663,1278,48,6663,1278,49
9167,9492,48,9167,9492,49
9152,8810,49,9152,8810,50
9099,1278,49,9099,1278,50
6663,8936,49,6663,8936,50
727,5059,49,727,5059,50
9152,3411,49,9152,3411,50
4004,8927,49,4004,8927,50
9650,9433,49,9650,9433,50
9650,1259,49,9650,1259,50
4004,9498,49,4004,9498,50
4031,8936,49,4031,8936,50
2186,1259,49,2186,1259,50
9152,5059,49,9152,5059,50
9152,9438,49,9152,9438,50
4031,9433,49,4031,9433,50
8068,9433,49,8068,9433,50
9117,8995,49,9117,8995,50
6334,8927,49,6334,8927,50
9152,1278,49,9152,1278,50
9650,9292,49,9650,9292,50
6663,7855,49,6663,7855,50
9152,1239,49,9152,1239,50
9099,9953,49,9099,9953,50
1892,9433,49,1892,9433,50
4031,8927,49,4031,8927,50
9117,1278,49,9117,1278,50
9117,9960,49,9117,9960,50
9512,1278,49,9512,1278,50
9167,1278,49,9167,1278,50
9150,5059,49,9150,5059,50
9167,1259,49,9167,1259,50
2186,8936,49,2186,8936,50
9152,9960,49,9152,9960,50
9099,9433,49,9099,9433,50
9099,5059,49,9099,5059,50
9178,8927,49,9178,8927,50
8068,1278,49,8068,1278,50
2186,1278,49,2186,1278,50
9152,9925,49,9152,9925,50
6663,5059,49,6663,5059,50
9099,8927,49,9099,8927,50
9152,9953,49,9152,9953,50
9152,9433,49,9152,9433,50
6663,9953,49,6663,9953,50
9646,7635,49,9646,7635,50
8775,9953,49,8775,9953,50
727,9433,49,727,9433,50
9152,9292,49,9152,9292,50
9512,9433,49,9512,9433,50
9152,6973,49,9152,6973,50
8775,9925,49,8775,9925,50
8890,9953,49,8890,9953,50
6663,9433,49,6663,9433,50
6663,2582,49,6663,2582,50
6663,9960,49,6663,9960,50
1892,1278,49,1892,1278,50
4031,9960,49,4031,9960,50
9152,9458,49,9152,9458,50
9512,8936,49,9512,8936,50
4031,9953,49,4031,9953,50
9167,2582,49,9167,2582,50
9152,1256,49,9152,1256,50
9167,1239,49,9167,1239,50
9117,9498,49,9117,9498,50
9518,1278,49,9518,1278,50
6663,8927,49,6663,8927,50
9167,8927,49,9167,8927,50
8068,8936,49,8068,8936,50
9150,9438,49,9150,9438,50
9167,9433,49,9167,9433,50
4004,5059,49,4004,5059,50
9150,9925,49,9150,9925,50
9167,9292,49,9167,9292,50
8068,8927,49,8068,8927,50
9178,9953,49,9178,9953,50
4004,9953,49,4004,9953,50
9152,2582,49,9152,2582,50
9646,1256,49,9646,1256,50
9646,8927,49,9646,8927,50
2186,9433,49,2186,9433,50
727,8927,49,727,8927,50
9167,9953,49,9167,9953,50
2616,9492,49,2616,9492,50
4004,9433,49,4004,9433,50
9117,9925,49,9117,9925,50
468,9292,49,468,9292,50
6663,9492,49,6663,9492,50
2186,5059,49,2186,5059,50
9150,9433,49,9150,9433,50
4004,1278,49,4004,1278,50
9117,8927,49,9117,8927,50
9150,120,49,9150,120,50
9650,1278,49,9650,1278,50
9117,9953,49,9117,9953,50
9167,1256,49,9167,1256,50
2616,3411,49,2616,3411,50
2616,1239,49,2616,1239,50
9152,6766,49,9152,6766,50
2616,8927,49,2616,8927,50
8068,9953,49,8068,9953,50
9167,5059,49,9167,5059,50
9099,9960,49,9099,9960,50
8068,9960,49,8068,9960,50
4031,1278,49,4031,1278,50
6663,9292,49,6663,9292,50
4004,9960,49,4004,9960,50
9150,8927,49,9150,8927,50
9650,8927,49,9650,8927,50
6663,1259,49,6663,1259,50
9518,5059,49,9518,5059,50
8890,1278,49,8890,1278,50
2186,8927,49,2186,8927,50
9150,9960,49,9150,9960,50
9150,9953,49,9150,9953,50
9152,120,49,9152,120,50
9150,9498,49,9150,9498,50
9178,5059,49,9178,5059,50
468,1278,49,468,1278,50
9150,1278,49,9150,1278,50
727,9492,49,727,9492,50
9152,8995,49,9152,8995,50
468,9498,49,468,9498,50
9152,8973,49,9152,8973,50
9167,9498,49,9167,9498,50
6334,9433,49,6334,9433,50
9150,8995,49,9150,8995,50
9512,8927,49,9512,8927,50
9152,9492,49,9152,9492,50
468,8927,49,468,8927,50
2616,1256,49,2616,1256,50
6334,5059,49,6334,5059,50
9518,8927,49,9518,8927,50
2186,9960,49,2186,9960,50
9152,7635,49,9152,7635,50
9152,8936,49,9152,8936,50
8775,8927,49,8775,8927,50
9152,8927,49,9152,8927,50
9117,5059,49,9117,5059,50
1892,8927,49,1892,8927,50
7699,1256,49,7699,1256,50
9152,9498,49,9152,9498,50
468,9953,49,468,9953,50
6663,1278,49,6663,1278,50
9167,3732,49,9167,3732,50
468,9492,49,468,9492,50
9152,2359,49,9152,2359,50
9518,9433,49,9518,9433,50
468,9433,49,468,9433,50
9167,9492,49,9167,9492,50
9152,8810,50,9152,8810,51
9099,1278,50,9099,1278,51
6663,8936,50,6663,8936,51
727,5059,50,727,5059,51
4004,8927,50,4004,8927,51
9152,3411,50,9152,3411,51
9650,9433,50,9650,9433,51
9650,1259,50,9650,1259,51
4004,9498,50,4004,9498,51
4031,8936,50,4031,8936,51
2186,1259,50,2186,1259,51
9152,5059,50,9152,5059,51
9152,9438,50,9152,9438,51
4031,9433,50,4031,9433,51
8068,9433,50,8068,9433,51
9117,8995,50,9117,8995,51
6334,8927,50,6334,8927,51
9152,1278,50,9152,1278,51
9650,9292,50,9650,9292,51
6663,7855,50,6663,7855,51
9152,1239,50,9152,1239,51
9099,9953,50,9099,9953,51
1892,9433,50,1892,9433,51
4031,8927,50,4031,8927,51
9117,1278,50,9117,1278,51
9117,9960,50,9117,9960,51
9512,1278,50,9512,1278,51
9167,1278,50,9167,1278,51
9150,5059,50,9150,5059,51
9167,1259,50,9167,1259,51
2186,8936,50,2186,8936,51
9152,9960,50,9152,9960,51
9099,9433,50,9099,9433,51
9099,5059,50,9099,5059,51
9178,8927,50,9178,8927,51
8068,1278,50,8068,1278,51
2186,1278,50,2186,1278,51
9152,9925,50,9152,9925,51
6663,5059,50,6663,5059,51
9099,8927,50,9099,8927,51
9152,9953,50,9152,9953,51
9152,9433,50,9152,9433,51
6663,9953,50,6663,9953,51
9646,7635,50,9646,7635,51
8775,9953,50,8775,9953,51
727,9433,50,727,9433,51
9152,9292,50,9152,9292,51
9512,9433,50,9512,9433,51
9152,6973,50,9152,6973,51
8775,9925,50,8775,9925,51
8890,9953,50,8890,9953,51
6663,9433,50,6663,9433,51
6663,2582,50,6663,2582,51
6663,9960,50,6663,9960,51
1892,1278,50,1892,1278,51
4031,9960,50,4031,9960,51
9152,9458,50,9152,9458,51
9512,8936,50,9512,8936,51
4031,9953,50,4031,9953,51
9167,2582,50,9167,2582,51
9152,1256,50,9152,1256,51
9167,1239,50,9167,1239,51
9117,9498,50,9117,9498,51
9518,1278,50,9518,1278,51
6663,8927,50,6663,8927,51
9167,8927,50,9167,8927,51
8068,8936,50,8068,8936,51
9150,9438,50,9150,9438,51
9167,9433,50,9167,9433,51
4004,5059,50,4004,5059,51
9150,9925,50,9150,9925,51
9167,9292,50,9167,9292,51
8068,8927,50,8068,8927,51
9178,9953,50,9178,9953,51
4004,9953,50,4004,9953,51
9152,2582,50,9152,2582,51
9646,1256,50,9646,1256,51
9646,8927,50,9646,8927,51
2186,9433,50,2186,9433,51
727,8927,50,727,8927,51
9167,9953,50,9167,9953,51
2616,9492,50,2616,9492,51
4004,9433,50,4004,9433,51
9117,9925,50,9117,9925,51
468,9292,50,468,9292,51
6663,9492,50,6663,9492,51
2186,5059,50,2186,5059,51
9150,9433,50,9150,9433,51
4004,1278,50,4004,1278,51
9117,8927,50,9117,8927,51
9150,120,50,9150,120,51
9650,1278,50,9650,1278,51
9117,9953,50,9117,9953,51
9167,1256,50,9167,1256,51
2616,3411,50,2616,3411,51
2616,1239,50,2616,1239,51
9152,6766,50,9152,6766,51
2616,8927,50,2616,8927,51
8068,9953,50,8068,9953,51
2179,9433,50,2179,9433,51
9167,5059,50,9167,5059,51
9099,9960,50,9099,9960,51
8068,9960,50,8068,9960,51
4031,1278,50,4031,1278,51
6663,9292,50,6663,9292,51
4004,9960,50,4004,9960,51
9150,8927,50,9150,8927,51
9650,8927,50,9650,8927,51
6663,1259,50,6663,1259,51
9518,5059,50,9518,5059,51
8890,1278,50,8890,1278,51
2186,8927,50,2186,8927,51
9150,9960,50,9150,9960,51
9150,9953,50,9150,9953,51
9152,120,50,9152,120,51
9150,9498,50,9150,9498,51
9178,5059,50,9178,5059,51
468,1278,50,468,1278,51
468,9433,50,468,9433,51
9150,1278,50,9150,1278,51
727,9492,50,727,9492,51
9152,8995,50,9152,8995,51
468,9498,50,468,9498,51
9152,8973,50,9152,8973,51
9167,9498,50,9167,9498,51
6334,9433,50,6334,9433,51
9150,8995,50,9150,8995,51
9512,8927,50,9512,8927,51
9152,9492,50,9152,9492,51
468,8927,50,468,8927,51
2616,1256,50,2616,1256,51
6334,5059,50,6334,5059,51
9518,8927,50,9518,8927,51
2186,9960,50,2186,9960,51
9152,7635,50,9152,7635,51
9152,8936,50,9152,8936,51
8775,8927,50,8775,8927,51
9152,8927,50,9152,8927,51
9117,5059,50,9117,5059,51
1892,8927,50,1892,8927,51
7699,1256,50,7699,1256,51
9152,9498,50,9152,9498,51
468,9953,50,468,9953,51
6663,1278,50,6663,1278,51
9167,3732,50,9167,3732,51
468,9492,50,468,9492,51
9152,2359,50,9152,2359,51
9518,9433,50,9518,9433,51
2179,8927,50,2179,8927,51
9167,9492,50,9167,9492,51
9152,8810,51,9152,8810,52
9099,1278,51,9099,1278,52
6663,8936,51,6663,8936,52
727,5059,51,727,5059,52
4004,8927,51,4004,8927,52
9152,3411,51,9152,3411,52
9650,9433,51,9650,9433,52
4004,9498,51,4004,9498,52
9650,1259,51,9650,1259,52
4031,8936,51,4031,8936,52
2186,1259,51,2186,1259,52
9152,5059,51,9152,5059,52
9152,9438,51,9152,9438,52
4031,9433,51,4031,9433,52
8068,9433,51,8068,9433,52
9117,8995,51,9117,8995,52
6334,8927,51,6334,8927,52
9152,1278,51,9152,1278,52
9650,9292,51,9650,9292,52
6663,7855,51,6663,7855,52
9152,1239,51,9152,1239,52
9099,9953,51,9099,9953,52
1892,9433,51,1892,9433,52
4031,8927,51,4031,8927,52
9117,1278,51,9117,1278,52
9117,9960,51,9117,9960,52
9512,1278,51,9512,1278,52
9167,1278,51,9167,1278,52
9150,5059,51,9150,5059,52
9167,1259,51,9167,1259,52
2186,8936,51,2186,8936,52
9152,9960,51,9152,9960,52
9099,9433,51,9099,9433,52
9099,5059,51,9099,5059,52
9178,8927,51,9178,8927,52
2179,8927,51,2179,8927,52
8068,1278,51,8068,1278,52
2186,1278,51,2186,1278,52
9152,9925,51,9152,9925,52
6663,5059,51,6663,5059,52
9099,8927,51,9099,8927,52
9152,9953,51,9152,9953,52
9152,9433,51,9152,9433,52
6663,9953,51,6663,9953,52
9646,7635,51,9646,7635,52
8775,9953,51,8775,9953,52
727,9433,51,727,9433,52
9152,9292,51,9152,9292,52
9512,9433,51,9512,9433,52
9152,6973,51,9152,6973,52
8775,9925,51,8775,9925,52
8890,9953,51,8890,9953,52
6663,9433,51,6663,9433,52
6663,2582,51,6663,2582,52
6663,9960,51,6663,9960,52
1892,1278,51,1892,1278,52
4031,9960,51,4031,9960,52
9152,9458,51,9152,9458,52
9512,8936,51,9512,8936,52
4031,9953,51,4031,9953,52
9167,2582,51,9167,2582,52
9152,1256,51,9152,1256,52
9167,1239,51,9167,1239,52
9117,9498,51,9117,9498,52
9518,1278,51,9518,1278,52
6663,8927,51,6663,8927,52
9167,8927,51,9167,8927,52
8068,8936,51,8068,8936,52
9150,9438,51,9150,9438,52
9167,9433,51,9167,9433,52
4004,5059,51,4004,5059,52
9150,9925,51,9150,9925,52
9167,9292,51,9167,9292,52
8068,8927,51,8068,8927,52
9178,9953,51,9178,9953,52
4004,9953,51,4004,9953,52
9152,2582,51,9152,2582,52
9646,1256,51,9646,1256,52
9646,8927,51,9646,8927,52
2186,9433,51,2186,9433,52
727,8927,51,727,8927,52
9167,9953,51,9167,9953,52
2616,9492,51,2616,9492,52
4004,9433,51,4004,9433,52
9117,9925,51,9117,9925,52
468,9292,51,468,9292,52
6663,9492,51,6663,9492,52
2186,5059,51,2186,5059,52
9150,9433,51,9150,9433,52
4004,1278,51,4004,1278,52
9117,8927,51,9117,8927,52
9150,2559,51,9150,2559,52
9150,120,51,9150,120,52
9650,1278,51,9650,1278,52
9117,9953,51,9117,9953,52
9167,1256,51,9167,1256,52
2616,3411,51,2616,3411,52
2616,1239,51,2616,1239,52
9152,6766,51,9152,6766,52
2616,8927,51,2616,8927,52
8068,9953,51,8068,9953,52
2179,9433,51,2179,9433,52
9167,5059,51,9167,5059,52
9099,9960,51,9099,9960,52
8068,9960,51,8068,9960,52
4031,1278,51,4031,1278,52
6663,9292,51,6663,9292,52
4004,9960,51,4004,9960,52
9150,8927,51,9150,8927,52
9650,8927,51,9650,8927,52
6663,1259,51,6663,1259,52
9518,5059,51,9518,5059,52
8890,1278,51,8890,1278,52
2186,8927,51,2186,8927,52
9150,9960,51,9150,9960,52
9150,9953,51,9150,9953,52
9152,120,51,9152,120,52
9150,9498,51,9150,9498,52
4031,2559,51,4031,2559,52
9178,5059,51,9178,5059,52
468,1278,51,468,1278,52
9150,1278,51,9150,1278,52
727,9492,51,727,9492,52
9152,8995,51,9152,8995,52
468,9498,51,468,9498,52
9152,8973,51,9152,8973,52
9167,9498,51,9167,9498,52
6334,9433,51,6334,9433,52
9150,8995,51,9150,8995,52
9512,8927,51,9512,8927,52
9152,9492,51,9152,9492,52
468,8927,51,468,8927,52
2616,1256,51,2616,1256,52
6334,5059,51,6334,5059,52
9518,8927,51,9518,8927,52
2186,9960,51,2186,9960,52
9152,7635,51,9152,7635,52
9152,8936,51,9152,8936,52
8775,8927,51,8775,8927,52
9152,8927,51,9152,8927,52
9117,5059,51,9117,5059,52
1892,8927,51,1892,8927,52
7699,1256,51,7699,1256,52
9152,9498,51,9152,9498,52
468,9953,51,468,9953,52
6663,1278,51,6663,1278,52
9167,3732,51,9167,3732,52
468,9492,51,468,9492,52
9152,2359,51,9152,2359,52
9518,9433,51,9518,9433,52
468,9433,51,468,9433,52
9167,9492,51,9167,9492,52
9152,8810,52,9152,8810,53
9099,1278,52,9099,1278,53
6663,8936,52,6663,8936,53
727,5059,52,727,5059,53
9152,3411,52,9152,3411,53
4004,8927,52,4004,8927,53
9650,9433,52,9650,9433,53
9650,1259,52,9650,1259,53
4004,9498,52,4004,9498,53
4031,8936,52,4031,8936,53
2186,1259,52,2186,1259,53
9152,5059,52,9152,5059,53
9152,9438,52,9152,9438,53
4031,9433,52,4031,9433,53
8068,9433,52,8068,9433,53
9117,8995,52,9117,8995,53
6334,8927,52,6334,8927,53
9152,1278,52,9152,1278,53
9650,9292,52,9650,9292,53
6663,7855,52,6663,7855,53
9152,1239,52,9152,1239,53
9099,9953,52,9099,9953,53
1892,9433,52,1892,9433,53
4031,8927,52,4031,8927,53
9117,1278,52,9117,1278,53
9117,9960,52,9117,9960,53
9512,1278,52,9512,1278,53
9167,1278,52,9167,1278,53
9150,5059,52,9150,5059,53
9167,1259,52,9167,1259,53
2186,8936,52,2186,8936,53
9152,9960,52,9152,9960,53
9099,9433,52,9099,9433,53
9099,5059,52,9099,5059,53
9178,8927,52,9178,8927,53
8068,1278,52,8068,1278,53
2186,1278,52,2186,1278,53
8874,9433,52,8874,9433,53
9152,9925,52,9152,9925,53
6663,5059,52,6663,5059,53
9099,8927,52,9099,8927,53
9152,9953,52,9152,9953,53
9152,9433,52,9152,9433,53
6663,9953,52,6663,9953,53
9646,7635,52,9646,7635,53
8775,9953,52,8775,9953,53
727,9433,52,727,9433,53
9152,9292,52,9152,9292,53
9512,9433,52,9512,9433,53
9152,6973,52,9152,6973,53
8775,9925,52,8775,9925,53
8890,9953,52,8890,9953,53
6663,9433,52,6663,9433,53
6663,2582,52,6663,2582,53
6663,9960,52,6663,9960,53
1892,1278,52,1892,1278,53
4031,9960,52,4031,9960,53
9152,9458,52,9152,9458,53
9512,8936,52,9512,8936,53
4031,9953,52,4031,9953,53
9167,2582,52,9167,2582,53
9152,1256,52,9152,1256,53
9167,1239,52,9167,1239,53
9117,9498,52,9117,9498,53
9518,1278,52,9518,1278,53
6663,8927,52,6663,8927,53
9167,8927,52,9167,8927,53
8068,8936,52,8068,8936,53
9150,9438,52,9150,9438,53
9167,9433,52,9167,9433,53
4004,5059,52,4004,5059,53
9150,9925,52,9150,9925,53
9167,9292,52,9167,9292,53
8068,8927,52,8068,8927,53
